sim_time	pts.pos_.x	pts.pos_.y	pts.pos_.z	pts.vel_.x	pts.vel_.y	pts.vel_.z	gts.f_thrust_.x	gts.f_thrust_.y	gts.f_thrust_.z
161.000000	-4395494.149036857300	2176243.830122229178	4410853.764730561525	-2705.881921402262	-4225.919023718051	-180.030447800625	-76508.653051362606	-118730.365837014877	-1978.341849831634
162.000000	-4398203.139078349806	2172006.825333024375	4410670.506212621927	-2712.104685645244	-4248.115392704562	-186.492642966397	-76254.095060815554	-118890.187067878622	-2196.361860194525
163.000000	-4400918.371558658779	2167747.549342469778	4410480.767209460028	-2718.366877243790	-4270.461753342379	-192.991502812284	-75998.996421287593	-119049.196218496392	-2414.336904216646
164.000000	-4403639.886141372845	2163465.851171246730	4410284.510802077129	-2724.668970383792	-4292.960087713273	-199.527537665267	-75743.359153861340	-119207.392047766509	-2632.266183213885
165.000000	-4406367.722969478928	2159161.577837525867	4410081.699556010775	-2731.011449705657	-4315.612418946412	-206.101268175350	-75487.185270270566	-119364.773326694223	-2850.148880104160
166.000000	-4409101.922675950453	2154834.574315348640	4409872.295510861091	-2737.394810593893	-4338.420812363405	-212.713225600168	-75230.476773293005	-119521.338838123731	-3067.984159903085
167.000000	-4411842.526394627057	2150484.683491847012	4409656.260169559158	-2743.819559476875	-4361.387376663421	-219.363952099643	-74973.235657140118	-119677.087376472889	-3285.771170213233
168.000000	-4414589.575771437958	2146111.746123255696	4409433.554487280548	-2750.286214137271	-4384.514265149940	-226.054001041105	-74715.463907882906	-119832.017747445134	-3503.509041785717
169.000000	-4417343.112975913100	2141715.600789676886	4409204.138860121369	-2756.795304033480	-4407.803677001052	-232.783937315313	-74457.163503708463	-119986.128767854883	-3721.196888873558
170.000000	-4420103.180712997913	2137296.083848548122	4408967.973113363609	-2763.347370632661	-4431.257858585068	-239.554337663869	-74198.336415297963	-120139.419265371311	-3938.833809845859
171.000000	-4422869.822235272266	2132853.029386787675	4408725.016489498317	-2769.942967755781	-4454.879104823433	-246.365791018456	-73938.984606247555	-120291.888078245742	-4156.418887444593
172.000000	-4425643.081355450675	2128386.269171516877	4408475.227635847405	-2776.582661935186	-4478.669760603029	-253.218898852485	-73679.110033133169	-120443.534055251657	-4373.951189359780
173.000000	-4428423.002459291369	2123895.632599384524	4408218.564591823146	-2783.267032785355	-4502.632222239975	-260.114275545632	-73418.714646099019	-120594.356055311335	-4591.429768543769
174.000000	-4431209.630518871360	2119380.946644381620	4407954.984775852412	-2789.996673387246	-4526.768938997235	-267.052548761862	-73157.800388947086	-120744.352947425941	-4808.853663647797
175.000000	-4434003.011106245220	2114842.035804106388	4407684.444971898571	-2796.772190687007	-4551.082414658450	-274.034359841510	-72896.369199455090	-120893.523610471413	-5026.221899311668
176.000000	-4436803.190407515503	2110278.722044431604	4407406.901315576397	-2803.594205909547	-4575.575209160430	-281.060364208091	-72634.423009662380	-121041.866933008467	-5243.533486618721
177.000000	-4439610.215237332508	2105690.824742522091	4407122.309279856272	-2810.463354987736	-4600.249940287041	-288.131231790459	-72371.963746075882	-121189.381813147396	-5460.787423429200
178.000000	-4442424.133053813130	2101078.160628099460	4406830.623660348356	-2817.380289007899	-4625.109285427249	-295.247647461005	-72108.993329862802	-121336.067158424630	-5677.982694588683
179.000000	-4445244.991973932832	2096440.543722936651	4406531.798560130410	-2824.345674672341	-4650.155983400223	-302.410311490681	-71845.513677159732	-121481.921885602249	-5895.118272390966
180.000000	-4448072.840789368376	2091777.785278489115	4406225.787374113686	-2831.360194779719	-4675.392836350653	-309.619940021558	-71581.526699156297	-121626.944920610229	-6112.193116781708
181.000000	-4450907.728982865810	2087089.693711584900	4405912.542772928253	-2838.424548724042	-4700.822711717516	-316.877265557780	-71317.034302382744	-121771.135198363176	-6329.206175716558
182.000000	-4453749.706745066680	2082376.074538115878	4405592.016686299816	-2845.539453013213	-4726.448544279721	-324.183037475738	-71052.038388722314	-121914.491662747576	-6546.156385344366
183.000000	-4456598.824991906993	2077636.730304643977	4405264.160285927355	-2852.705641808009	-4752.273338282320	-331.538022554376	-70786.540855740386	-122057.013266419555	-6763.042670255737
184.000000	-4459455.135382535867	2072871.460517837200	4404928.923967810348	-2859.923867482471	-4778.300169647056	-338.943005526633	-70520.543596649135	-122198.698970807716	-6979.863943877865
185.000000	-4462318.690337834880	2068080.061571645550	4404586.257333983667	-2867.194901206741	-4804.532188271330	-346.398789652969	-70254.048500528894	-122339.547745980162	-7196.619108607295
186.000000	-4465189.543059495278	2063262.326672146330	4404236.109173719771	-2874.519533553396	-4830.972620419892	-353.906197318049	-69987.057452331690	-122479.558570636829	-7413.307055959859
187.000000	-4468067.747549747117	2058418.045759929344	4403878.427444087341	-2881.898575128470	-4857.624771213719	-361.466070651764	-69719.572333041287	-122618.730431998963	-7629.926666922780
188.000000	-4470953.358631722629	2053547.005429965677	4403513.159249880351	-2889.332857228334	-4884.492027220906	-369.079272175721	-69451.595019645101	-122757.062325820574	-7846.476812036881
189.000000	-4473846.431970466860	2048648.988848812412	4403140.250822897069	-2896.823232523712	-4911.577859154630	-376.746685476501	-69183.127385160828	-122894.553256358937	-8062.956351648549
190.000000	-4476747.024094687775	2043723.775669074152	4402759.647500528954	-2904.370575772226	-4938.885824683499	-384.469215907001	-68914.171298680652	-123031.202236339974	-8279.364136025810
191.000000	-4479655.192419206724	2038771.141940997681	4402371.293703623116	-2911.975784560841	-4966.419571360011	-392.247791317302	-68644.728625275558	-123167.008286992044	-8495.699005631450
192.000000	-4482570.995268161409	2033790.860021065222	4401975.132913623936	-2919.639780079769	-4994.182839673078	-400.083362816498	-68374.801225933217	-123301.970438078264	-8711.959791079425
193.000000	-4485494.491899010725	2028782.698477481725	4401571.107648886740	-2927.363507929425	-5022.179466231014	-407.976905567168	-68104.390957480689	-123436.087727905222	-8928.145313529989
194.000000	-4488425.742527380586	2023746.421992409276	4401159.159440248273	-2935.147938962158	-5050.413387081710	-415.929419614053	-67833.499672516395	-123569.359203365515	-9144.254384494276
195.000000	-4491364.808352729306	2018681.791260801954	4400739.228805701248	-2942.994070160501	-5078.888641177180	-423.941930748834	-67562.129219065202	-123701.783920091577	-9360.285806177910
196.000000	-4494311.751584952697	2013588.562885711435	4400311.255224196240	-2950.902925553926	-5107.609373990042	-432.015491412866	-67290.281440510968	-123833.360942466388	-9576.238371597961
197.000000	-4497266.635471886955	2008466.489269889658	4399875.177108524367	-2958.875557176071	-5136.579841290052	-440.151181639858	-67017.958175138177	-123964.089343851098	-9792.110864626331
198.000000	-4500229.524327827618	2003315.318503531627	4399430.931777242571	-2966.913046064686	-5165.804413089217	-448.350110040620	-66745.161256027728	-124093.968206623656	-10007.902059888984
199.000000	-4503200.483563037589	1998134.794247992337	4398978.455425573513	-2975.016503306473	-5195.287577764630	-456.613414832249	-66471.892510387072	-124222.996622478924	-10223.610723179641
200.000000	-4506179.579714349471	1992924.655615277821	4398517.683095288463	-2983.187071129347	-5225.033946368718	-464.942264914021	-66198.153759249166	-124351.173692577242	-10439.235611159011
201.000000	-4509166.880476867780	1987684.637043133145	4398048.548643439077	-2991.425924044687	-5255.048257137202	-473.337860992730	-65923.946816800046	-124478.498527824253	-10654.775471785479
202.000000	-4512162.454736840911	1982414.468165523838	4397570.984709984623	-2999.734270042298	-5285.335380205808	-481.801436760043	-65649.273489738305	-124604.970249184553	-10870.229044016181
203.000000	-4515166.372605775483	1977113.873678276315	4397084.922684187070	-3008.113351841076	-5315.900322547361	-490.334260124910	-65374.135576475295	-124730.587988023486	-11085.595058027731
204.000000	-4518178.705455796793	1971782.573199685896	4396590.292669744231	-3016.564448198457	-5346.748233141799	-498.937634504072	-65098.534866267590	-124855.350886498432	-11300.872235127867
205.000000	-4521199.525956382044	1966420.281125818845	4396087.023448648863	-3025.088875282005	-5377.884408392415	-507.612900173982	-64822.473138077810	-124979.258098076753	-11516.059287685874
206.000000	-4524228.908112463541	1961026.706480270252	4395575.042443574406	-3033.687988106634	-5409.314297802520	-516.361435687847	-64545.952159273307	-125102.308788053633	-11731.154919753342
207.000000	-4527266.927304059267	1955601.552758114645	4395054.275678911246	-3042.363182041369	-5441.043509927701	-525.184659361178	-64268.973684452561	-125224.502134141047	-11946.157825999533
208.000000	-4530313.660327375866	1950144.517763755051	4394524.647740183398	-3051.115894389497	-5473.077818619931	-534.084030830386	-63991.539453287747	-125345.837327337125	-12161.066692814089
209.000000	-4533369.185437575914	1944655.293442378985	4393986.081731959246	-3059.947606046607	-5505.423169580874	-543.061052688268	-63713.651188918360	-125466.313572682178	-12375.880197311513
210.000000	-4536433.582393245772	1939133.565704694483	4393438.499234010465	-3068.859843241000	-5538.085687242862	-552.117272201443	-63435.310595555318	-125585.930090196431	-12590.597008312780
211.000000	-4539506.932502628304	1933579.014244616497	4392881.820255768485	-3077.854179361389	-5571.071681997613	-561.254283114235	-63156.519355559321	-125704.686116236699	-12805.215785345932
212.000000	-4542589.318671713583	1927991.312349537853	4392315.963188889436	-3086.932236877164	-5604.387657793806	-570.473727544768	-62877.279126369409	-125822.580904690447	-13019.735179613157
213.000000	-4545680.825454364531	1922370.126702812500	4391740.844757900573	-3096.095689356921	-5638.040320126473	-579.777297978524	-62597.591537050626	-125939.613728475844	-13234.153833277691
214.000000	-4548781.539104426280	1916715.117178042652	4391156.379968796857	-3105.346263590959	-5672.036584442738	-589.166739365820	-62317.458183069131	-126055.783881727053	-13448.470380111807
215.000000	-4551891.547630078159	1911025.936624741647	4390562.482055469416	-3114.685741824532	-5706.383584990190	-598.643851329503	-62036.880621774122	-126171.090681634363	-13662.683445302491
216.000000	-4555010.940850455314	1905302.230644910131	4389959.062423885800	-3124.115964108413	-5741.088684136247	-608.210490490039	-61755.860365630338	-126285.533471255418	-13876.791645807991
217.000000	-4558139.810454661027	1899543.637360056862	4389346.030593879521	-3133.638830774225	-5776.159482188971	-617.868572915420	-61474.398874827872	-126399.111622568758	-14090.793590281924
218.000000	-4561278.250063365325	1893749.787168115843	4388723.294138437137	-3143.256305042279	-5811.603827752174	-627.620076704270	-61192.497548047308	-126511.824540186193	-14304.687880040456
219.000000	-4564426.355293044820	1887920.302489748923	4388090.758620290086	-3152.970415770258	-5847.429828650119	-637.467044710805	-60910.157711211017	-126623.671665924077	-14518.473109650726
220.000000	-4567584.223823056556	1882054.797503402689	4387448.327525757253	-3162.783260351740	-5883.645863459990	-647.411587420914	-60627.380604368111	-126734.652484135790	-14732.147867110449
221.000000	-4570751.955465692095	1876152.877868523821	4386795.902195583098	-3172.697007773850	-5920.260593693341	-657.455885990072	-60344.167364703208	-126844.766528433101	-14945.710736128045
222.000000	-4573929.652239358984	1870214.140436250949	4386133.381752714515	-3182.713901844184	-5957.282976671055	-667.602195453377	-60060.519006193557	-126954.013389980086	-15159.160296118182
223.000000	-4577117.418445126154	1864238.172946854727	4385460.663026709110	-3192.836264597637	-5994.722279139933	-677.852848120754	-59776.436394027725	-127062.392727388011	-15372.495126743996
224.000000	-4580315.360746689141	1858224.553713181755	4384777.640474692918	-3203.066499893967	-6032.588091683469	-688.210257169082	-59491.920211442026	-127169.904280129602	-15585.713809065668
225.000000	-4583523.588254102506	1852172.851289257873	4384084.206098610535	-3213.407097218309	-6070.890343983069	-698.676920446155	-59206.970919572428	-127276.547884149884	-15798.814930955170
226.000000	-4586742.212611407973	1846082.624123182846	4383380.249358568341	-3223.860635696225	-6109.639320991801	-709.255424501426	-58921.588704037444	-127382.323492876778	-16011.797093028848
227.000000	-4589971.348088350147	1839953.420193366008	4382665.657081998885	-3234.429788335336	-6148.845680087711	-719.948448860489	-58635.773405069995	-127487.231204473108	-16224.658918033030
228.000000	-4593211.111676504835	1833784.776627097279	4381940.313368446194	-3245.117326506161	-6188.520469280085	-730.758770560951	-58349.524427470453	-127591.271296924358	-16437.399061976575
229.000000	-4596461.623189986683	1827576.219300335739	4381204.099489692599	-3255.926124672606	-6228.675146549318	-741.689268970270	-58062.840616676505	-127694.444276085298	-16650.016232549482
230.000000	-4599723.005371025763	1821327.262417576741	4380456.893784868531	-3266.859165382228	-6269.321600408659	-752.742930907826	-57775.720092001662	-127796.750939867765	-16862.509216130402
231.000000	-4602995.384000647813	1815037.408070487436	4379698.571550334804	-3277.919544522198	-6310.472171786098	-763.922856094854	-57488.160012684704	-127898.192468533045	-17074.876914286906
232.000000	-4606278.888014785945	1808706.145773967961	4378929.004923888482	-3289.110476841755	-6352.139677335221	-775.232262961651	-57200.156246311410	-127998.770551246562	-17287.118405532558
233.000000	-4609573.649626028724	1802332.951978136087	4378148.062763022259	-3300.435301730888	-6394.337434298751	-786.674494841680	-56911.702882540856	-128098.487572171987	-17499.233032664677
234.000000	-4612879.804451259784	1795917.289554616436	4377355.610516743734	-3311.897489227549	-6437.079287065458	-798.253026591540	-56622.791502830361	-128197.346887789274	-17711.220549664504
235.000000	-4616197.491645455360	1789458.607255365467	4376551.510090588592	-3323.500646191479	-6480.379635587131	-809.971471681802	-56333.410038214497	-128295.353259515628	-17923.081361264249
236.000000	-4619526.854041662998	1782956.339142069453	4375735.619704256766	-3335.248522522174	-6524.253465858686	-821.833589818216	-56043.540911263204	-128392.513554265694	-18134.816937186421
237.000000	-4622868.038297214545	1776409.903983954806	4374907.793741382658	-3347.145017180835	-6568.716382724981	-833.843295176119	-55753.157857895305	-128488.837937488002	-18346.430561462348
238.000000	-4626221.195045766421	1769818.704621489625	4374067.882590759546	-3359.194183525885	-6613.784645390224	-846.004665383588	-55462.220116112054	-128584.342043240569	-18557.928793344985
239.000000	-4629586.479054095224	1763182.127293079859	4373215.732478180900	-3371.400232921103	-6659.475206234441	-858.321951501444	-55170.660927490084	-128679.051243351307	-18769.324546580403
240.000000	-4632964.049381221645	1756499.540920979809	4372351.185287846252	-3383.767534176483	-6705.805754094031	-870.799589551477	-54878.362186762351	-128773.009996984038	-18980.644351949351
241.000000	-4636354.069533701986	1749770.296351112425	4371474.078371548094	-3396.300602263232	-6752.794764737687	-883.442215129566	-54585.089610628303	-128866.305560258013	-19191.948401605419
242.000000	-4639756.707069239579	1742993.725350452587	4370584.244087712839	-3409.003119329920	-6800.461892879456	-896.255148947774	-54288.717224978522	-128959.664861667450	-19404.319643644772
243.000000	-4643172.133930947632	1736169.139822736615	4369681.509618204087	-3421.880110839010	-6848.827243945514	-909.243447891449	-53991.959449446658	-129052.108692007067	-19616.553136463997
244.000000	-4646600.527201200835	1729295.831113664899	4368765.696974539198	-3434.936832098636	-6897.911837598665	-922.412398002980	-53694.818390684864	-129143.636395027890	-19828.647373439890
245.000000	-4650032.448675266467	1722396.258180097211	4367840.195502000861	-3428.711604030533	-6900.766482990797	-928.518783756032	-53691.845051651726	-129144.547043411279	-19830.767607472488
246.000000	-4653457.947852444835	1715494.303678557510	4366908.660196226090	-3422.285961849141	-6903.140931038687	-934.551613188804	-53691.845051651726	-129144.547043411279	-19830.767607472488
247.000000	-4656877.019023494795	1708589.979496657383	4365971.092706219293	-3415.855593239525	-6905.505843168139	-940.583150833265	-53691.845051651726	-129144.547043411279	-19830.767607472488
248.000000	-4660289.657466403209	1701683.295171943959	4365027.494327918626	-3409.420507049799	-6907.861216128200	-946.613388391676	-53691.845051651726	-129144.547043411279	-19830.767607472488
249.000000	-4663695.858468019404	1694774.260245204205	4364077.866365564056	-3402.980712134512	-6910.207046680926	-952.642317568079	-53691.845051651726	-129144.547043411279	-19830.767607472488
250.000000	-4667095.617324052379	1687862.884260459570	4363122.210131676868	-3396.536217354636	-6912.543331601408	-958.669930068302	-53691.845051651726	-129144.547043411279	-19830.767607472488
